market,date,trade_price,acc_trade_volume_24h,acc_trade_price_24h,opening_price,high_price,low_price
KRW-BTC,2024-08-17,82849000.0,887.07641461,73291253042.81598,82185000.0,83000000.0,82042000.0
KRW-ETH,2024-08-18,3640000.0,11637.14391624,42772483660.33981,3638000.0,3730000.0,3618000.0
KRW-BTC,2024-08-18,81500000.0,1727.83371254,143255575447.1464,82821000.0,83679000.0,81500000.0
KRW-ETH,2024-08-19,3620000.0,19155.47885333,68903537879.42747,3638000.0,3672000.0,3537000.0
KRW-BTC,2024-08-19,81680000.0,2644.34129141,214078811458.96536,81500000.0,81915000.0,80100000.0
KRW-BTC,2024-08-20,80751000.0,3339.76112482,274100335212.15652,81678000.0,83400000.0,80501000.0
KRW-ETH,2024-08-20,3522000.0,24665.63748092,88482469871.42484,3620000.0,3664000.0,3502000.0
KRW-BTC,2024-08-21,82900000.0,2882.78548851,235879234125.4242,80751000.0,83600000.0,80567000.0
KRW-ETH,2024-08-21,3564000.0,17055.74817855,60368708028.79046,3522000.0,3606000.0,3475000.0
KRW-ETH,2024-08-22,3557000.0,11272.60438165,40057078245.7567,3564000.0,3579000.0,3515000.0
KRW-BTC,2024-08-22,82003000.0,2138.23568495,176142420142.3459,82900000.0,83101000.0,81280000.0
KRW-ETH,2024-08-23,3690000.0,23079.4896545,83946668014.73335,3558000.0,3739000.0,3554000.0
KRW-BTC,2024-08-23,85600000.0,4485.27203937,376889529927.51227,82012000.0,86500000.0,82002000.0
KRW-ETH,2024-08-24,3701000.0,19509.04801722,72228176077.47653,3690000.0,3758000.0,3667000.0
KRW-BTC,2024-08-24,85767000.0,2204.28031834,189010265920.50162,85600000.0,86390000.0,85155000.0
KRW-ETH,2024-08-25,3689000.0,13184.09937805,48711673350.25593,3701000.0,3735000.0,3662000.0
KRW-BTC,2024-08-25,86254000.0,1698.8163817,145981547975.5474,85807000.0,86979000.0,85410000.0
KRW-ETH,2024-08-26,3605000.0,14360.43533042,52388851981.38471,3690000.0,3701000.0,3590000.0
KRW-BTC,2024-08-26,84408000.0,2260.53739932,192748229997.8137,86240000.0,86529000.0,84408000.0
KRW-ETH,2024-08-27,3346000.0,40415.42698563,139654557253.23016,3606000.0,3619000.0,3312000.0
KRW-BTC,2024-08-27,80950000.0,4066.7490567,335829079690.97577,84408000.0,84794000.0,80121000.0
KRW-ETH,2024-08-28,3445000.0,33287.94799445,112639950873.39107,3347000.0,3485000.0,3300000.0
KRW-BTC,2024-08-28,80569000.0,3848.30364196,310686076764.39667,80947000.0,81895000.0,79550000.0
KRW-BTC,2024-08-29,80790000.0,2539.08247784,206219103448.4138,80618000.0,82700000.0,80151000.0
KRW-ETH,2024-08-29,3437000.0,15008.10389037,51906444974.222,3444000.0,3511000.0,3411000.0
KRW-ETH,2024-08-30,3435000.0,14911.40895858,50764583696.0494,3437000.0,3465000.0,3334000.0
KRW-BTC,2024-08-30,80439000.0,2858.21980495,229386098042.93787,80745000.0,81250000.0,79225000.0
KRW-BTC,2024-08-31,80262000.0,841.99580262,67710249599.81931,80439000.0,80823000.0,80009000.0
KRW-ETH,2024-08-31,3419000.0,5024.24239219,17191653870.13801,3437000.0,3447000.0,3389000.0
KRW-ETH,2024-09-01,3317000.0,14201.47534825,47708903724.83734,3420000.0,3425000.0,3295000.0
KRW-BTC,2024-09-01,78301000.0,2541.94042215,201464348305.40323,80300000.0,80370000.0,78300000.0
KRW-ETH,2024-09-02,3442000.0,14145.6070705,47974112567.66902,3317000.0,3480000.0,3315000.0
KRW-BTC,2024-09-02,80205000.0,2207.5986061,174932522315.02856,78303000.0,80610000.0,78235000.0
KRW-ETH,2024-09-03,3304000.0,14343.18800238,48440426224.18017,3443000.0,3464000.0,3297000.0
KRW-BTC,2024-09-03,78272000.0,2562.51172354,203978935020.43103,80247000.0,81101000.0,78250000.0
KRW-BTC,2024-09-04,78739000.0,3895.41394663,301711447734.27747,78270000.0,79300000.0,76248000.0
KRW-ETH,2024-09-04,3323000.0,23444.67416023,76375325394.10748,3306000.0,3373000.0,3170000.0
KRW-BTC,2024-09-05,76330000.0,2957.70339093,227922886561.5563,78739000.0,79131000.0,76000000.0
KRW-ETH,2024-09-05,3220000.0,14573.90468953,47415963620.32564,3323000.0,3340000.0,3201000.0
KRW-ETH,2024-09-06,3039000.0,44219.82937118,137999644248.573,3221000.0,3256000.0,2955000.0
KRW-BTC,2024-09-06,73644000.0,6081.77185166,453955119507.9664,76330000.0,76860000.0,72200000.0
KRW-ETH,2024-09-07,3088000.0,14017.5280694,43215423940.21836,3040000.0,3143000.0,3021000.0
KRW-BTC,2024-09-07,73640000.0,1801.62027481,132925505237.01608,73644000.0,74580000.0,73078000.0
KRW-ETH,2024-09-08,3118000.0,10300.35731911,31955697482.71299,3090000.0,3157000.0,3043000.0
KRW-BTC,2024-09-08,74437000.0,1592.04001829,117599921455.3581,73640000.0,74880000.0,72992000.0
KRW-ETH,2024-09-09,3196000.0,17744.35623605,55941506064.55418,3118000.0,3222000.0,3090000.0
KRW-BTC,2024-09-09,77275000.0,3101.05486477,235311917797.4669,74439000.0,78500000.0,74093000.0
KRW-BTC,2024-09-10,78089000.0,2189.56080713,169362601828.1939,77275000.0,78485000.0,76432000.0
KRW-ETH,2024-09-10,3232000.0,13695.61356941,43705573271.06431,3196000.0,3247000.0,3153000.0
KRW-BTC,2024-09-11,77301000.0,3055.31403806,234573394617.97586,78091000.0,78200000.0,75380000.0
KRW-ETH,2024-09-11,3158000.0,15786.03025654,49832917531.33946,3232000.0,3237000.0,3092000.0
KRW-BTC,2024-09-12,78269000.0,2510.01259415,196214298456.70428,77361000.0,78830000.0,77300000.0
KRW-ETH,2024-09-12,3179000.0,16569.10444639,52555889491.7461,3160000.0,3220000.0,3126000.0
KRW-BTC,2024-09-13,80930000.0,2847.08604999,225703375433.60367,78269000.0,81100000.0,77700000.0
KRW-ETH,2024-09-13,3267000.0,15560.59420983,49821922370.24901,3179000.0,3302000.0,3143000.0
KRW-BTC,2024-09-14,80524000.0,1324.44479737,106802968052.03972,80930000.0,81174000.0,80040000.0
KRW-ETH,2024-09-14,3244000.0,6996.08817392,22726341954.7793,3267000.0,3270000.0,3202000.0
KRW-BTC,2024-09-15,79690000.0,1293.20254846,103959710509.01263,80524000.0,81009000.0,79090000.0
KRW-ETH,2024-09-15,3125000.0,10529.51033891,33603844585.63629,3244000.0,3262000.0,3070000.0
KRW-ETH,2024-09-16,3094000.0,18468.29411243,57024429772.8968,3124000.0,3138000.0,3039000.0
KRW-BTC,2024-09-16,78469000.0,2425.49996851,190805166243.93906,79691000.0,79860000.0,77740000.0
KRW-ETH,2024-09-17,3147000.0,17377.03669075,54575571461.14015,3095000.0,3210000.0,3053000.0
KRW-BTC,2024-09-17,81116000.0,3063.50091322,246315657168.2539,78468000.0,82364000.0,77774000.0
KRW-ETH,2024-09-18,3179000.0,15046.97637117,46992586044.70646,3145000.0,3182000.0,3073000.0
KRW-BTC,2024-09-18,82604000.0,3362.15013751,272656090815.34293,81116000.0,82618000.0,80008000.0
KRW-BTC,2024-09-19,83892000.0,4549.0273458,380397446780.82184,82603000.0,85000000.0,82286000.0
KRW-ETH,2024-09-19,3286000.0,24509.45725456,79492382401.25186,3179000.0,3325000.0,3170000.0
KRW-ETH,2024-09-20,3423000.0,25952.85970737,87705808335.08325,3285000.0,3432000.0,3250000.0
KRW-BTC,2024-09-20,84385000.0,3257.11829911,275217777612.6938,83891000.0,85478000.0,83377000.0
KRW-ETH,2024-09-21,3482000.0,13053.29599215,44720579878.27295,3423000.0,3492000.0,3385000.0
KRW-BTC,2024-09-21,84425000.0,1066.57067251,89952936852.66151,84384000.0,84750000.0,84000000.0
KRW-BTC,2024-09-22,84829000.0,1869.26119943,157468215075.89536,84429000.0,85500000.0,83401000.0
KRW-ETH,2024-09-22,3451000.0,12506.05384614,43204300642.21022,3480000.0,3507000.0,3383000.0
KRW-BTC,2024-09-23,84631000.0,2655.34388664,226181555032.54324,84838000.0,86250000.0,83832000.0
KRW-ETH,2024-09-23,3538000.0,17569.94623681,62226584101.28181,3451000.0,3612000.0,3397000.0
KRW-BTC,2024-09-24,85248000.0,1998.91561289,169441365824.40887,84630000.0,85750000.0,84009000.0
KRW-ETH,2024-09-24,3519000.0,15919.473443,56022342626.98302,3538000.0,3562000.0,3470000.0
KRW-BTC,2024-09-25,84362000.0,1821.46293118,154899364722.59076,85248000.0,85950000.0,84220000.0
KRW-ETH,2024-09-25,3449000.0,15003.13740572,52291699659.80785,3520000.0,3545000.0,3420000.0
KRW-BTC,2024-09-26,86000000.0,2865.16236011,244700921914.2255,84362000.0,86602000.0,83800000.0
KRW-ETH,2024-09-26,3478000.0,18412.42990809,64088741949.67118,3450000.0,3512000.0,3417000.0
KRW-ETH,2024-09-27,3560000.0,17593.35999966,61932755057.81347,3477000.0,3595000.0,3467000.0
KRW-BTC,2024-09-27,86958000.0,2462.85215474,213547052709.95197,85948000.0,87410000.0,85877000.0
KRW-BTC,2024-09-28,86732000.0,1483.00508773,128540643136.82378,86958000.0,87250000.0,86003000.0
KRW-ETH,2024-09-28,3519000.0,12179.05077833,42992198187.50481,3560000.0,3573000.0,3490000.0
KRW-BTC,2024-09-29,85958000.0,1188.41412224,102657137024.75742,86731000.0,86891000.0,85800000.0
KRW-ETH,2024-09-29,3480000.0,10060.76287732,35184234769.19786,3523000.0,3535000.0,3471000.0
KRW-BTC,2024-09-30,83730000.0,3131.32274904,263683386847.1853,85958000.0,85958000.0,83061000.0
KRW-ETH,2024-09-30,3440000.0,14482.46668055,49752276607.51501,3480000.0,3484000.0,3400000.0
KRW-BTC,2024-10-01,81500000.0,4057.42297213,336112162482.81934,83730000.0,84884000.0,80844000.0
KRW-ETH,2024-10-01,3281000.0,22924.6552267,77464120525.71494,3440000.0,3512000.0,3244000.0
KRW-BTC,2024-10-02,81707000.0,2890.80470844,236838955693.58624,81500000.0,83300000.0,80940000.0
KRW-ETH,2024-10-02,3188000.0,19143.68117348,62417759467.34854,3281000.0,3339000.0,3169000.0
KRW-BTC,2024-10-03,82424000.0,1821.57540109,149578179974.47787,81707000.0,82700000.0,81302000.0
KRW-ETH,2024-10-03,3189000.0,15632.61506716,49796887018.92873,3189000.0,3237000.0,3141000.0
KRW-ETH,2024-10-04,3261000.0,13531.92475097,43683274209.26287,3190000.0,3299000.0,3170000.0
KRW-BTC,2024-10-04,83805000.0,2177.10847718,181091795326.97305,82401000.0,84300000.0,82038000.0
KRW-ETH,2024-10-05,3271000.0,5747.72595945,18745401819.27019,3259000.0,3284000.0,3233000.0
KRW-BTC,2024-10-05,83956000.0,776.76532606,65173151136.41679,83804000.0,84190000.0,83511000.0
KRW-BTC,2024-10-06,84533000.0,990.98870219,83382761433.05855,83997000.0,84710000.0,83600000.0
KRW-ETH,2024-10-06,3282000.0,5778.18274717,18955550183.32208,3271000.0,3308000.0,3257000.0
KRW-ETH,2024-10-07,3269000.0,15285.2476685,50781253285.99885,3282000.0,3380000.0,3245000.0
KRW-BTC,2024-10-07,83942000.0,2788.21491807,237451217198.9837,84436000.0,86301000.0,83884000.0
KRW-BTC,2024-10-08,84139000.0,1438.91380709,121453629364.64726,83942000.0,85270000.0,83848000.0
KRW-ETH,2024-10-08,3305000.0,8264.23032122,27180801266.69205,3267000.0,3330000.0,3254000.0
KRW-BTC,2024-10-09,82385000.0,1623.29835868,135554834915.67761,84139000.0,84500000.0,82187000.0
KRW-ETH,2024-10-09,3219000.0,9195.7597896,30182540789.88285,3304000.0,3346000.0,3202000.0
KRW-ETH,2024-10-10,3246000.0,10039.6379945,32496182677.44791,3219000.0,3285000.0,3190000.0
KRW-BTC,2024-10-10,82131000.0,2261.63071429,185681130897.78085,82383000.0,83127000.0,80635000.0
KRW-ETH,2024-10-11,3292000.0,8708.92039959,28620349374.69856,3245000.0,3335000.0,3237000.0
KRW-BTC,2024-10-11,84451000.0,2292.25174675,191651388216.23724,82131000.0,85474000.0,81749000.0
KRW-BTC,2024-10-12,84956000.0,1236.13303613,104865794502.29797,84450000.0,85250000.0,84330000.0
KRW-ETH,2024-10-12,3330000.0,5913.80851485,19591285705.01655,3292000.0,3348000.0,3285000.0
KRW-BTC,2024-10-13,84806000.0,1007.64328314,85233068272.26575,84997000.0,85181000.0,83890000.0
KRW-ETH,2024-10-13,3329000.0,5784.48896088,19202206501.8169,3329000.0,3341000.0,3292000.0
KRW-ETH,2024-10-14,3528000.0,23396.05091579,80710182441.4487,3329000.0,3551000.0,3302000.0
KRW-BTC,2024-10-14,88640000.0,4502.93766545,392356925183.8489,84782000.0,88963000.0,84300000.0
KRW-ETH,2024-10-15,3524000.0,26297.17721469,92556042223.79253,3528000.0,3623000.0,3442000.0
KRW-BTC,2024-10-15,90600000.0,5320.08065393,475365534131.7573,88640000.0,91531000.0,87510000.0
KRW-BTC,2024-10-16,91610000.0,3290.95467218,300845392783.4781,90518000.0,92350000.0,90194000.0
KRW-ETH,2024-10-16,3541000.0,14774.89568611,52349708275.67698,3524000.0,3575000.0,3504000.0
KRW-ETH,2024-10-17,3550000.0,12369.72789713,44041662539.41018,3540000.0,3591000.0,3526000.0
KRW-BTC,2024-10-17,91725000.0,2166.90172052,198466118818.0868,91610000.0,92000000.0,91150000.0
KRW-BTC,2024-10-18,93330000.0,2703.40345601,250778556476.78455,91758000.0,93697000.0,91510000.0
KRW-ETH,2024-10-18,3601000.0,14707.16418733,52720109602.50055,3550000.0,3630000.0,3533000.0
KRW-ETH,2024-10-19,3615000.0,8535.60151237,30781806455.39339,3602000.0,3624000.0,3589000.0
KRW-BTC,2024-10-19,93322000.0,1204.1436611,112257624816.85332,93358000.0,93593000.0,92769000.0
KRW-ETH,2024-10-20,3738000.0,13950.7309814,51193065651.84487,3615000.0,3749000.0,3596000.0
KRW-BTC,2024-10-20,93901000.0,1766.03106746,165259971452.53424,93322000.0,94299000.0,92956000.0
KRW-ETH,2024-10-21,3651000.0,20139.64890469,74463174058.10226,3738000.0,3766000.0,3630000.0
KRW-BTC,2024-10-21,92161000.0,3492.66954786,324857725696.1088,93901000.0,94456000.0,91459000.0
KRW-BTC,2024-10-22,92877000.0,2390.90338556,220756238977.91486,92161000.0,93380000.0,91090000.0
KRW-ETH,2024-10-22,3612000.0,16457.63092853,59505553776.73881,3654000.0,3665000.0,3579000.0
KRW-ETH,2024-10-23,3499000.0,18442.7799884,65051744022.04393,3613000.0,3622000.0,3421000.0
KRW-BTC,2024-10-23,92375000.0,2169.77076181,199665847457.3109,92877000.0,93000000.0,90860000.0
KRW-ETH,2024-10-24,3500000.0,19747.27755035,69210221795.93613,3500000.0,3549000.0,3468000.0
KRW-BTC,2024-10-24,94077000.0,2468.54308221,230528066716.63248,92375000.0,94699000.0,92080000.0
KRW-BTC,2024-10-25,93762000.0,3453.26947882,324322657135.6851,94077000.0,95143000.0,92432000.0
KRW-ETH,2024-10-25,3433000.0,26843.95353763,93315124726.05083,3501000.0,3555000.0,3365000.0
KRW-ETH,2024-10-26,3475000.0,8581.39273147,29619618105.32299,3433000.0,3509000.0,3415000.0
KRW-BTC,2024-10-26,93993000.0,1181.9583116,110975712520.31711,93762000.0,94298000.0,93297000.0
KRW-BTC,2024-10-27,94819000.0,1412.77364621,133501091993.42345,93993000.0,95120000.0,93900000.0
KRW-ETH,2024-10-27,3496000.0,8852.66124091,30810075638.04242,3475000.0,3522000.0,3450000.0
KRW-ETH,2024-10-28,3579000.0,20957.24113424,73729717331.47176,3496000.0,3600000.0,3450000.0
KRW-BTC,2024-10-28,97401000.0,3447.08968512,330946884900.9437,94824000.0,97714000.0,94520000.0
KRW-BTC,2024-10-29,101305000.0,5694.58179714,567661752603.4331,97401000.0,102158000.0,97200000.0
KRW-ETH,2024-10-29,3674000.0,30553.94623926,111548837817.24911,3577000.0,3718000.0,3566000.0
KRW-ETH,2024-10-30,3695000.0,34506.64298788,127973725978.33928,3672000.0,3784000.0,3611000.0
KRW-BTC,2024-10-30,100571000.0,3437.3159675,344734758766.32104,101300000.0,101305000.0,99135000.0
KRW-BTC,2024-10-31,98112000.0,3670.22663296,364198594030.4766,100571000.0,100893000.0,97300000.0
KRW-ETH,2024-10-31,3514000.0,28120.4176214,101437146295.88966,3695000.0,3711000.0,3490000.0
KRW-ETH,2024-11-01,3516000.0,22234.71357426,78081482061.56998,3514000.0,3604000.0,3430000.0
KRW-BTC,2024-11-01,97285000.0,4850.88260337,472387488519.2129,98112000.0,99758000.0,95520000.0
KRW-BTC,2024-11-02,97205000.0,1419.21063313,138251166859.1501,97331000.0,97999000.0,96825000.0
KRW-ETH,2024-11-02,3496000.0,8879.04296817,31072231687.2933,3516000.0,3535000.0,3460000.0
KRW-BTC,2024-11-03,95883000.0,4358.15713691,416376735248.19946,97205000.0,97232000.0,93905000.0
KRW-ETH,2024-11-03,3426000.0,16360.67448075,56004693083.0632,3493000.0,3500000.0,3366000.0
KRW-BTC,2024-11-04,94289000.0,3556.89181882,337921974474.5364,95987000.0,96803000.0,93083000.0
KRW-ETH,2024-11-04,3335000.0,17474.44070891,59187180696.61445,3426000.0,3469000.0,3290000.0
KRW-ETH,2024-11-05,3364000.0,18545.11863348,62875399074.74453,3335000.0,3456000.0,3316000.0
KRW-BTC,2024-11-05,96170000.0,4785.81750822,460604127860.6611,94289000.0,98074000.0,93958000.0
KRW-BTC,2024-11-06,104085000.0,17173.68278488,1745207534538.4504,96196000.0,104395000.0,96104000.0
KRW-ETH,2024-11-06,3755000.0,67605.64742831,242808765964.32556,3364000.0,3767000.0,3359000.0
KRW-BTC,2024-11-07,104115000.0,5517.18974843,572085674515.601,104085000.0,104999000.0,102290000.0
KRW-ETH,2024-11-07,3981000.0,77549.45915897,301637242267.4991,3755000.0,3996000.0,3701000.0
KRW-BTC,2024-11-08,106843000.0,5104.85574163,539366060581.3163,104177000.0,107591000.0,104109000.0
KRW-ETH,2024-11-08,4136000.0,56303.17740095,228163009667.56516,3981000.0,4150000.0,3980000.0
KRW-BTC,2024-11-09,106294000.0,2702.45288762,287678813640.0703,106845000.0,106990000.0,105873000.0
KRW-ETH,2024-11-09,4332000.0,51487.66492851,217528807671.71124,4136000.0,4370000.0,4111000.0
KRW-ETH,2024-11-10,4411000.0,79667.42987071,350232401034.0704,4332000.0,4480000.0,4239000.0
KRW-BTC,2024-11-10,111440000.0,8111.0365608,889548072877.27,106294000.0,112470000.0,106050000.0
KRW-ETH,2024-11-11,4725000.0,94436.67599839,425613455738.6513,4411000.0,4744000.0,4304000.0
KRW-BTC,2024-11-11,124503000.0,12056.83132426,1413170980237.1287,111440000.0,125073000.0,111273000.0
KRW-BTC,2024-11-12,124967000.0,17037.75956278,2115375980647.706,124476000.0,128010000.0,118864000.0
KRW-ETH,2024-11-12,4614000.0,114399.58980313,536127532322.3308,4725000.0,4894000.0,4500000.0
KRW-BTC,2024-11-13,128111000.0,11214.08048901,1421545614830.135,124951000.0,131041000.0,122771000.0
KRW-ETH,2024-11-13,4524000.0,78624.55264031,359584771216.968,4617000.0,4720000.0,4443000.0
KRW-BTC,2024-11-14,123572000.0,9173.07983888,1165804427242.5054,128111000.0,130500000.0,121674000.0
KRW-ETH,2024-11-14,4331000.0,60396.76445997,270443591356.31253,4523000.0,4609000.0,4250000.0
KRW-BTC,2024-11-15,128236000.0,5943.50915703,750816994986.7344,123543000.0,128950000.0,123370000.0
KRW-ETH,2024-11-15,4359000.0,55055.53538293,239792794744.1718,4332000.0,4437000.0,4281000.0
KRW-BTC,2024-11-16,127071000.0,3914.09648698,499883409180.5182,128128000.0,129103000.0,126090000.0
KRW-ETH,2024-11-16,4402000.0,93673.91828829,415591460794.52313,4358000.0,4600000.0,4326000.0
KRW-BTC,2024-11-17,126472000.0,3321.82583352,421512902761.08,127130000.0,128000000.0,125252000.0
KRW-ETH,2024-11-17,4329000.0,55854.27740223,243665211974.5452,4403000.0,4441000.0,4260000.0
KRW-ETH,2024-11-18,4511000.0,65533.18964987,287422928153.6785,4330000.0,4545000.0,4298000.0
KRW-BTC,2024-11-18,127142000.0,5182.38906938,660914839727.5431,126469000.0,128895000.0,126133000.0
KRW-BTC,2024-11-19,129720000.0,5034.84094069,649348478627.2478,127142000.0,130998000.0,127050000.0
KRW-ETH,2024-11-19,4372000.0,59172.97943945,259927782476.22433,4511000.0,4540000.0,4328000.0
KRW-ETH,2024-11-20,4338000.0,50466.16391361,219661255322.39038,4373000.0,4426000.0,4300000.0
KRW-BTC,2024-11-20,133180000.0,5931.35430049,778377471488.7765,129711000.0,133328000.0,128448000.0
KRW-ETH,2024-11-21,4685000.0,171843.33892139,787027882083.3922,4338000.0,4733000.0,4309000.0
KRW-BTC,2024-11-21,137050000.0,10359.96751008,1413215255697.4194,133180000.0,138707000.0,133001000.0
KRW-BTC,2024-11-22,136879000.0,8879.19477738,1212497778066.893,137050000.0,138770000.0,129500000.0
KRW-ETH,2024-11-22,4614000.0,146127.28769417,677739961647.2914,4684000.0,4789000.0,4350000.0
KRW-ETH,2024-11-23,4727000.0,143847.9807842,674864414814.1405,4613000.0,4821000.0,4572000.0
KRW-BTC,2024-11-23,136000000.0,4775.60238543,649192517920.03,136879000.0,137178000.0,134195000.0
KRW-ETH,2024-11-24,4672000.0,97500.64238663,453677236870.9255,4725000.0,4805000.0,4492000.0
KRW-BTC,2024-11-24,136096000.0,6366.61145855,856406820436.9347,136000000.0,137000000.0,131501000.0
KRW-BTC,2024-11-25,129791000.0,5347.73938417,712473615692.348,136110000.0,136169000.0,129688000.0
KRW-ETH,2024-11-25,4759000.0,148214.90666338,709308382729.2284,4672000.0,4932000.0,4555000.0
KRW-BTC,2024-11-26,128783000.0,7063.28251032,915544005066.4463,129791000.0,132579000.0,127416000.0
KRW-ETH,2024-11-26,4654000.0,76285.74332921,357948154276.02637,4759000.0,4826000.0,4572000.0
KRW-BTC,2024-11-27,132999000.0,4363.00829391,572062774905.5735,128800000.0,134300000.0,127900000.0
KRW-ETH,2024-11-27,5070000.0,110089.52819386,538039091556.10925,4653000.0,5130000.0,4605000.0
KRW-BTC,2024-11-28,133138000.0,2941.11026977,391492800868.58124,132999000.0,134577000.0,131438000.0
KRW-ETH,2024-11-28,4988000.0,69262.01043321,348146000175.752,5071000.0,5106000.0,4944000.0
KRW-BTC,2024-11-29,134542000.0,3455.81025362,465090047941.26117,133144000.0,136274000.0,132850000.0
KRW-ETH,2024-11-29,4966000.0,53466.12119607,266118190530.1911,4988000.0,5031000.0,4909000.0
KRW-BTC,2024-11-30,133701000.0,2374.86697435,318361460355.6218,134542000.0,134809000.0,133600000.0
KRW-ETH,2024-11-30,5133000.0,74323.20634377,377718460841.5679,4966000.0,5180000.0,4941000.0
KRW-BTC,2024-12-01,133802000.0,2835.14649803,380928725281.3921,133722000.0,135199000.0,133297000.0
KRW-ETH,2024-12-01,5105000.0,57600.32815629,295948070494.35016,5132000.0,5197000.0,5090000.0
KRW-BTC,2024-12-02,133535000.0,5356.7748251,718060616005.2106,133802000.0,135800000.0,132260000.0
KRW-ETH,2024-12-02,5085000.0,92668.98148974,471837730264.9652,5104000.0,5215000.0,4995000.0
KRW-BTC,2024-12-03,133700000.0,18097.08425608,2304644374164.456,133523000.0,134680000.0,88266000.0
KRW-ETH,2024-12-03,5051000.0,194378.38958533,937921600907.501,5085000.0,5113000.0,3120000.0
KRW-BTC,2024-12-04,138760000.0,6969.87081198,948860236172.9866,133720000.0,139920000.0,133499000.0
KRW-ETH,2024-12-04,5402000.0,144258.1324972,762064210203.1035,5051000.0,5456000.0,5049000.0
KRW-BTC,2024-12-05,137501000.0,13579.28987411,1924495041794.7664,138765000.0,146100000.0,134000000.0
KRW-ETH,2024-12-05,5364000.0,109634.89808137,594670763277.8694,5403000.0,5541000.0,5250000.0
KRW-ETH,2024-12-06,5581000.0,100687.57495466,555753370011.7917,5365000.0,5700000.0,5314000.0
